id,protocol,repo,provenance,evidence,tier,questions,coverage_real,coverage_paraphrase,coverage_synthetic,rubric_mean_real,rubric_mean_paraphrase,rubric_mean_synthetic,record_chars,synthetic_chars,changed_lines,language
apache_airflow__64246,paired,apache/airflow,human,none,trivial,3,0,,0.666667,0.3333,,1.3333,,,27,Python
apache_airflow__64285,paired,apache/airflow,human,none,substantive,3,0.333333,,1,1,,2,,,44,Python
apache_airflow__64384,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,1,1.6667,,2,,,56,Python
apache_airflow__64425,paired,apache/airflow,human,none,empty,3,0,,0.333333,0,,1,,,57,Python
apache_airflow__64471,paired,apache/airflow,human,none,trivial,3,0,,1,0.3333,,2,,,125,Python
apache_airflow__64725,paired,apache/airflow,human,none,substantive,4,0.5,,0.75,1,,1.75,,,107,Shell
apache_airflow__64804,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.333333,1.3333,,1.3333,,,47,Python
apache_airflow__64994,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0.666667,0,,1.3333,,,75,Python
apache_airflow__65161,paired,apache/airflow,human,none,substantive,3,0,,1,0.3333,,2,,,61,Python
apache_airflow__65422,paired,apache/airflow,agent,agent-trailer,substantive,3,1,,1,2,,2,,,25,Python
apache_airflow__65493,paired,apache/airflow,human,none,empty,3,0,,0.666667,0,,1.6667,,,235,Python
apache_airflow__65550,paired,apache/airflow,human,none,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,97,Shell
apache_airflow__65690,paired,apache/airflow,human,none,empty,3,0,,0.666667,0.3333,,1.6667,,,263,Python
apache_airflow__65852,paired,apache/airflow,agent,agent-trailer,substantive,3,0.333333,,1,0.6667,,2,,,56,Python
apache_airflow__66013,paired,apache/airflow,agent,agent-trailer,substantive,4,0.5,,0.5,1.5,,1.25,,,700,Python
apache_airflow__66186,paired,apache/airflow,human,none,empty,3,0,,0.666667,0,,1.6667,,,104,Python
apache_airflow__66198,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,1,1.6667,,2,,,42,TypeScript
apache_airflow__66433,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.3333,,1.6667,,,229,TypeScript
apache_airflow__66571,paired,apache/airflow,human,none,substantive,4,0.75,,0.25,1.75,,1,,,146,Python
apache_airflow__66699,paired,apache/airflow,human,none,empty,3,0,,0.333333,0,,1.3333,,,338,Python
apache_airflow__66808,paired,apache/airflow,human,none,substantive,3,0,,0.333333,0.3333,,0.6667,,,29,Python
apache_airflow__67065,paired,apache/airflow,human,none,substantive,3,0.333333,,0.666667,1.3333,,1.6667,,,72,Python
apache_airflow__67076,paired,apache/airflow,agent,agent-trailer,substantive,4,0.75,,1,1.75,,2,,,274,Python
apache_airflow__67112,paired,apache/airflow,human,none,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,157,Python
apache_airflow__67214,paired,apache/airflow,human,none,empty,3,0,,1,0.6667,,2,,,155,Python
apache_airflow__67229,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,1,1.6667,,2,,,372,Python
apache_airflow__67237,paired,apache/airflow,human,none,trivial,3,0,,1,0,,2,,,23,Python
apache_airflow__67242,paired,apache/airflow,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,869,TypeScript
apache_airflow__67297,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.333333,1.3333,,1,,,96,Python
apache_airflow__67317,paired,apache/airflow,human,none,substantive,3,0.333333,,0.333333,1,,0.6667,,,2231,Go
apache_airflow__67333,paired,apache/airflow,agent,agent-trailer,substantive,3,1,,0.333333,2,,1.3333,,,729,Python
apache_airflow__67389,paired,apache/airflow,human,none,substantive,3,0.333333,,0,1.3333,,1,,,659,Python
apache_airflow__67662,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,117,Python
apache_airflow__67667,paired,apache/airflow,human,none,substantive,3,0.666667,,1,1.6667,,2,,,122,Python
apache_airflow__67681,paired,apache/airflow,human,none,trivial,3,0,,0.666667,0,,1.6667,,,31,YAML
apache_airflow__68049,paired,apache/airflow,human,none,substantive,4,0.75,,1,1.5,,2,,,104,Python
apache_airflow__68059,paired,apache/airflow,agent,agent-trailer,substantive,4,0.5,,0.5,1,,1,,,100,Python
apache_airflow__68109,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.6667,,,316,Python
apache_airflow__68133,paired,apache/airflow,human,none,empty,4,0,,1,0,,2,,,134,Python
apache_airflow__68283,paired,apache/airflow,human,none,substantive,4,0.25,,0.25,1,,1,,,683,Python
apache_airflow__68336,paired,apache/airflow,agent,agent-trailer,substantive,3,0.333333,,1,1.3333,,2,,,81,Python
apache_airflow__68368,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,965,Python
apache_airflow__68385,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0,0,,0,,,214,JSON
apache_airflow__68492,paired,apache/airflow,human,none,substantive,3,0.666667,,0.333333,1.6667,,1.3333,,,151,Python
apache_airflow__68497,paired,apache/airflow,agent,agent-trailer,trivial,3,0,,1,1,,2,,,1312,Python
apache_airflow__68506,paired,apache/airflow,human,none,substantive,3,0.333333,,1,1.3333,,2,,,115,Python
apache_airflow__68591,paired,apache/airflow,agent,agent-trailer,substantive,3,1,,1,2,,2,,,258,Python
apache_airflow__68616,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0.333333,0,,1,,,149,Python
apache_airflow__68671,paired,apache/airflow,human,none,trivial,3,0,,1,0.3333,,2,,,227,Python
apache_airflow__68702,paired,apache/airflow,human,none,substantive,4,0.5,,0,1,,0.75,,,2596,Python
apache_airflow__68743,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0,0.3333,,0.6667,,,418,JSON
apache_airflow__68882,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.333333,1.6667,,1.3333,,,113,Python
apache_airflow__68916,paired,apache/airflow,human,none,substantive,4,0.25,,1,1,,2,,,111,Python
apache_airflow__69283,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,1,1.6667,,2,,,114,Python
apache_airflow__69307,paired,apache/airflow,human,none,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,72,Python
apache_airflow__69328,paired,apache/airflow,human,none,substantive,3,0,,0.333333,0.6667,,1.3333,,,386,Python
apache_airflow__69772,paired,apache/airflow,agent,agent-trailer,substantive,4,0,,0.75,0.5,,1.5,,,254,Python
apache_airflow__69780,paired,apache/airflow,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.3333,,1.3333,,,22,Python
apache_airflow__69830,paired,apache/airflow,agent,agent-trailer,trivial,3,0,,1,0.6667,,2,,,39,Python
apache_airflow__70007,paired,apache/airflow,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.3333,,,57,Python
apache_airflow__70432,paired,apache/airflow,human,none,empty,3,0,,1,0.6667,,2,,,53,Python
apache_airflow__70650,paired,apache/airflow,human,none,substantive,3,0.666667,,1,1.3333,,2,,,311,Python
grafana_grafana__100478,paired,grafana/grafana,human,none,empty,3,0,,1,0.6667,,2,,,44,TypeScript
grafana_grafana__100884,paired,grafana/grafana,human,none,substantive,3,0.333333,,0,1,,0.6667,,,2518,TypeScript
grafana_grafana__101180,paired,grafana/grafana,human,none,substantive,4,0.5,,0.25,1.25,,0.75,,,1415,TypeScript
grafana_grafana__101215,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0.3333,,1.3333,,,39,Go
grafana_grafana__101428,paired,grafana/grafana,human,none,trivial,4,0,,1,1,,2,,,51,TypeScript
grafana_grafana__101449,paired,grafana/grafana,human,none,substantive,3,0,,0,0.6667,,1,,,735,Go
grafana_grafana__101504,paired,grafana/grafana,human,none,trivial,3,0,,1,1,,2,,,26,TypeScript
grafana_grafana__101703,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,0.6667,,1.3333,,,2247,TypeScript
grafana_grafana__101753,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,198,TypeScript
grafana_grafana__101860,paired,grafana/grafana,human,none,trivial,3,0,,1,0.6667,,2,,,206,TypeScript
grafana_grafana__102232,paired,grafana/grafana,human,none,substantive,3,0.333333,,1,1.3333,,2,,,50,TypeScript
grafana_grafana__102233,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0,,1.6667,,,157,Go
grafana_grafana__102325,paired,grafana/grafana,human,none,substantive,3,0.666667,,0,1.6667,,0.3333,,,44,TypeScript
grafana_grafana__102331,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,69,TypeScript
grafana_grafana__102359,paired,grafana/grafana,human,none,substantive,4,0,,0.75,0.75,,1.75,,,1813,TypeScript
grafana_grafana__102444,paired,grafana/grafana,human,none,empty,3,0,,0,0,,1,,,677,Go
grafana_grafana__102556,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,173,Go
grafana_grafana__102571,paired,grafana/grafana,human,none,substantive,3,0,,1,1,,2,,,433,TypeScript
grafana_grafana__102905,paired,grafana/grafana,human,none,substantive,3,0,,1,1,,2,,,85,TypeScript
grafana_grafana__103173,paired,grafana/grafana,human,none,trivial,3,0,,0.333333,0,,0.6667,,,102,Go
grafana_grafana__103428,paired,grafana/grafana,human,none,trivial,2,0,,1,0,,2,,,6048,JSON
grafana_grafana__103473,paired,grafana/grafana,human,none,empty,3,0,,1,0.6667,,2,,,41,TypeScript
grafana_grafana__103518,paired,grafana/grafana,human,none,empty,3,0,,0.333333,0,,1,,,281,TypeScript
grafana_grafana__103739,paired,grafana/grafana,human,none,trivial,3,0,,0,0,,1,,,58,TypeScript
grafana_grafana__104158,paired,grafana/grafana,human,none,empty,3,0,,1,0.3333,,2,,,136,TypeScript
grafana_grafana__104252,paired,grafana/grafana,human,none,substantive,4,0,,0.25,0.75,,1,,,854,Go
grafana_grafana__104611,paired,grafana/grafana,human,none,substantive,4,0,,0.5,0.75,,1.5,,,389,TypeScript
grafana_grafana__104778,paired,grafana/grafana,human,none,trivial,3,0,,0.333333,0.3333,,1.3333,,,34,YAML
grafana_grafana__104891,paired,grafana/grafana,human,none,trivial,3,0,,1,0.6667,,2,,,51,TypeScript
grafana_grafana__105006,paired,grafana/grafana,human,none,empty,3,0,,0,0,,0.3333,,,605,JavaScript
grafana_grafana__105011,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,1,,1.6667,,,30,YAML
grafana_grafana__105280,paired,grafana/grafana,human,none,substantive,4,0,,1,0.25,,2,,,28,YAML
grafana_grafana__105383,paired,grafana/grafana,human,none,empty,3,0.333333,,1,1.3333,,2,,,108,Go
grafana_grafana__105478,paired,grafana/grafana,human,none,substantive,3,0,,1,0.6667,,2,,,152,YAML
grafana_grafana__105542,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,0,,1.3333,,,206,TypeScript
grafana_grafana__105543,paired,grafana/grafana,human,none,empty,3,0.333333,,1,1.3333,,2,,,76,Go
grafana_grafana__105598,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0,,1.6667,,,950,TypeScript
grafana_grafana__105639,paired,grafana/grafana,human,none,empty,4,0,,0.75,0.5,,1.5,,,669,TypeScript
grafana_grafana__105718,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,40,Go
grafana_grafana__105860,paired,grafana/grafana,human,none,empty,3,0,,1,0.6667,,2,,,764,TypeScript
grafana_grafana__106299,paired,grafana/grafana,human,none,substantive,3,0,,1,0.3333,,2,,,61,Go
grafana_grafana__106338,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,28,TypeScript
grafana_grafana__106365,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0,,1.6667,,,37,Go
grafana_grafana__106604,paired,grafana/grafana,human,none,substantive,4,0,,0.75,0.75,,1.75,,,199,TypeScript
grafana_grafana__106761,paired,grafana/grafana,human,none,trivial,3,0,,1,0,,2,,,233,Go
grafana_grafana__106846,paired,grafana/grafana,human,none,empty,4,0,,0.75,0,,1.75,,,57,TypeScript
grafana_grafana__107047,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,0.3333,,1.6667,,,65,Go
grafana_grafana__107193,paired,grafana/grafana,human,none,trivial,3,0,,1,0,,2,,,37,TypeScript
grafana_grafana__107592,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0.3333,,1.6667,,,133,Go
grafana_grafana__107667,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,0.6667,,1.3333,,,653,TypeScript
grafana_grafana__107808,paired,grafana/grafana,human,none,substantive,3,0,,1,0.6667,,2,,,178,Go
grafana_grafana__107953,paired,grafana/grafana,human,none,substantive,3,0,,1,1,,2,,,201,TypeScript
grafana_grafana__108090,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,89,TypeScript
grafana_grafana__108134,paired,grafana/grafana,human,none,substantive,4,0,,0,0.25,,1,,,1003,TypeScript
grafana_grafana__108144,paired,grafana/grafana,agent,agent-trailer,substantive,3,0,,1,0.3333,,2,,,52,Shell
grafana_grafana__108186,paired,grafana/grafana,human,none,trivial,3,0,,1,1,,2,,,39,Go
grafana_grafana__108444,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,1,,1.3333,,,184,Go
grafana_grafana__108577,paired,grafana/grafana,human,none,empty,3,0,,1,0.3333,,2,,,60,Go
grafana_grafana__108612,paired,grafana/grafana,human,none,substantive,3,0,,0,0,,1,,,1022,TypeScript
grafana_grafana__109033,paired,grafana/grafana,human,none,trivial,3,0,,1,0.3333,,2,,,77,TypeScript
grafana_grafana__109249,paired,grafana/grafana,human,none,empty,3,0,,0.333333,0,,1.3333,,,1545,Go
grafana_grafana__109347,paired,grafana/grafana,human,none,trivial,3,0,,1,0.6667,,2,,,45,Go
grafana_grafana__109490,paired,grafana/grafana,human,none,trivial,3,0,,1,0.3333,,2,,,60,TypeScript
grafana_grafana__109622,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,0.3333,,1.3333,,,57,TypeScript
grafana_grafana__109883,paired,grafana/grafana,human,none,empty,3,0,,0.333333,0,,1,,,110,TypeScript
grafana_grafana__110226,paired,grafana/grafana,human,none,trivial,3,0,,0,0,,0.6667,,,63,Go
grafana_grafana__110299,paired,grafana/grafana,human,none,substantive,3,0.333333,,0.333333,1,,1.3333,,,202,TypeScript
grafana_grafana__110451,paired,grafana/grafana,human,none,empty,3,0,,0.333333,0,,1.3333,,,27,JSON
grafana_grafana__110648,paired,grafana/grafana,human,none,substantive,3,0,,0,1,,1,,,324,TypeScript
grafana_grafana__110666,paired,grafana/grafana,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.3333,,,539,TypeScript
grafana_grafana__110750,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,0.3333,,1.3333,,,53,Go
grafana_grafana__111016,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,0.3333,,1.6667,,,64,TypeScript
grafana_grafana__111021,paired,grafana/grafana,human,none,empty,3,0,,1,1,,2,,,30,TypeScript
grafana_grafana__111132,paired,grafana/grafana,human,none,empty,3,0,,0,0,,0.6667,,,59,Other
grafana_grafana__111481,paired,grafana/grafana,human,none,empty,3,0,,1,0.6667,,2,,,105,Go
grafana_grafana__111502,paired,grafana/grafana,human,none,trivial,4,0,,1,0.25,,2,,,30,TypeScript
grafana_grafana__111842,paired,grafana/grafana,human,none,trivial,3,0,,1,0,,2,,,57,Go
grafana_grafana__112027,paired,grafana/grafana,human,none,trivial,2,0,,0,0,,0.5,,,144,JSON
grafana_grafana__112170,paired,grafana/grafana,human,none,trivial,3,0,,1,0,,2,,,30,Go
grafana_grafana__112212,paired,grafana/grafana,human,none,trivial,3,0,,0,0.3333,,0.3333,,,20,Go
grafana_grafana__112391,paired,grafana/grafana,human,none,substantive,3,0.333333,,0.666667,1.3333,,1.6667,,,1304,Go
grafana_grafana__112580,paired,grafana/grafana,human,none,trivial,3,0,,0.333333,0.6667,,1.3333,,,36,JSON
grafana_grafana__112862,paired,grafana/grafana,human,none,trivial,3,0.333333,,0.666667,1,,1.6667,,,80,Go
grafana_grafana__113216,paired,grafana/grafana,human,none,trivial,3,0,,1,0.3333,,2,,,55,TypeScript
grafana_grafana__113254,paired,grafana/grafana,human,none,empty,3,0,,1,0.3333,,2,,,253,TypeScript
grafana_grafana__113297,paired,grafana/grafana,agent,agent-trailer,substantive,3,0,,0.666667,1,,1.6667,,,3985,Go
grafana_grafana__113442,paired,grafana/grafana,human,none,trivial,3,0,,1,0.6667,,2,,,21,Go
grafana_grafana__113454,paired,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,,1,1,,2,,,516,Go
grafana_grafana__113492,paired,grafana/grafana,human,none,trivial,3,0,,0.333333,0,,0.6667,,,49,Go
grafana_grafana__114137,paired,grafana/grafana,human,none,empty,3,0,,0.333333,0.3333,,1,,,1874,Go
grafana_grafana__114190,paired,grafana/grafana,human,none,substantive,3,0,,1,0.6667,,2,,,359,TypeScript
grafana_grafana__114203,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,1,,1.3333,,,471,TypeScript
grafana_grafana__114273,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,1,,1.6667,,,497,Go
grafana_grafana__114403,paired,grafana/grafana,human,none,trivial,3,0,,1,1,,2,,,48,TypeScript
grafana_grafana__114470,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0,,1.6667,,,756,Go
grafana_grafana__114869,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0,,1.6667,,,154,Go
grafana_grafana__115329,paired,grafana/grafana,agent,agent-trailer,substantive,4,1,,0.25,2,,1.25,,,418,Go
grafana_grafana__115337,paired,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,,0.333333,1.3333,,1.3333,,,1710,Go
grafana_grafana__115382,paired,grafana/grafana,human,none,empty,4,0,,0.75,0,,1.75,,,156,Go
grafana_grafana__115471,paired,grafana/grafana,human,none,substantive,3,0,,0,0,,1,,,6026,JSON
grafana_grafana__115595,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0.6667,,1.6667,,,417,TypeScript
grafana_grafana__115627,paired,grafana/grafana,agent,agent-trailer,substantive,3,0,,1,0.3333,,2,,,531,Go
grafana_grafana__115746,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,0.3333,,1,,,2405,Go
grafana_grafana__115895,paired,grafana/grafana,human,none,substantive,3,0,,0.333333,0.3333,,0.6667,,,60,Go
grafana_grafana__116050,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,1412,TypeScript
grafana_grafana__116063,paired,grafana/grafana,agent,agent-trailer,substantive,4,0.25,,0.5,1,,1.25,,,460,Go
grafana_grafana__116104,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,90,YAML
grafana_grafana__116256,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0,,1.3333,,,186,TypeScript
grafana_grafana__116313,paired,grafana/grafana,human,none,empty,3,0,,0.666667,0.3333,,1.6667,,,29,Go
grafana_grafana__116542,paired,grafana/grafana,human,none,trivial,3,0,,1,0,,2,,,35,Go
grafana_grafana__116551,paired,grafana/grafana,human,none,empty,3,0,,1,0,,2,,,239,Go
grafana_grafana__116555,paired,grafana/grafana,human,none,substantive,3,0,,0.666667,1,,1.6667,,,180,Go
grafana_grafana__116668,paired,grafana/grafana,human,none,substantive,4,0.5,,0.75,1.25,,1.75,,,748,Go
grafana_grafana__116708,paired,grafana/grafana,agent,agent-trailer,substantive,4,0.5,,0.5,1.25,,1.5,,,234,TypeScript
grafana_grafana__116718,paired,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,747,Go
grafana_grafana__116720,paired,grafana/grafana,agent,agent-trailer,substantive,3,0,,1,1,,2,,,603,Go
grafana_grafana__116862,paired,grafana/grafana,agent,agent-trailer,substantive,4,0.25,,0.5,1,,1.25,,,106,Go
grafana_grafana__117215,paired,grafana/grafana,human,none,trivial,3,0,,0.666667,0.3333,,1.6667,,,41,TypeScript
grafana_grafana__117217,paired,grafana/grafana,human,none,substantive,3,0,,1,0.3333,,2,,,164,JSON
grafana_grafana__117320,paired,grafana/grafana,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1.3333,,,68,Go
